3.1386,2.6271,15.498,-1.4386
0.13147,4.4685,-3.927,-1.4397
7.8851,3.7382,-112.17,-1.4265
38.988,-10.37,50.207,-1.4706
-101.59,-3.0859,-20.021,-1.6552
-68.817,-5.1628,69.486,-1.2456
-75.673,4.0212,87.098,-0.96039
17.302,14.57,69.099,-0.61374
-0.65073,21.958,-113.62,-0.62472
-0.82685,6.0153,-132.31,-0.57574
2.8487,-10.878,111.66,-0.58077
50.259,3.9857,-19.88,-0.60371
-16.863,1.2435,-118.74,-0.80445
-73.156,-13.533,28.586,-0.75497
-47.189,-8.7553,44.015,-0.4871
-51.419,-2.495,119.94,-0.30903
-60.157,12.634,-32.999,-0.077463
3.3522,7.441,43.018,0.20655
-70.117,12.121,71.066,0.22529
-12.314,19.863,-49.129,0.57095
60.565,11.988,-84.207,0.67511
-56.005,0.44195,69.187,0.44311
-17.267,8.94,6.7378,0.69229
-44.694,8.9327,-51,0.79398
-51.34,1.74,11.13,0.99776
63.33,2.862,178.43,1.2193
-30.094,24.666,-190.79,1.0018
-55.388,-1.2619,44.187,1.1654
-52.254,4.2069,7.6281,1.4012
-34.694,4.6409,-55.571,1.6336
8.1767,-2.8302,-162.16,1.7808
-39.188,-22.899,46.002,1.7032
49.517,-15.387,69.718,1.8028
-12.06,-5.5699,95.102,1.5616
12.883,6.5634,-210.97,1.6137
-55.573,-20.36,44.324,1.5362
-23.514,-13.262,148.82,1.7118
13.741,6.1892,-37.693,1.7984
-38.055,0.79836,-59.257,1.7525
-35.998,-6.8114,-149.26,1.9007
-5.3246,-24.955,21.606,1.9971
-2.9111,-20.318,-94.117,1.9438
-59.202,-30.446,80.823,1.8709
8.1021,-17.979,-25.102,2.0371
57.734,-19.745,-56.197,1.9402
75.078,-25.2,-79.971,1.6245
-74.556,-33.102,-35.736,1.2141
69.446,-34.819,-186.57,1.4114
73.122,-55.109,-80.079,0.97154
18.049,-60.378,-98.963,0.47414
-38.308,-67.499,108.86,0.18557
28.511,-48.181,21.89,0.15286
6.7146,-41.313,114.12,-0.11495
-53.772,-23.563,78.323,-0.25061
-17.572,-11.789,164.03,-0.085157
-18.426,9.6036,24.165,-0.015035
31.528,11.773,79.25,0.097431
4.9399,20.595,14.497,0.020219
-41.452,20.617,2.0393,0.068326
51.73,19.075,52.888,0.30717
52.803,23.977,-61.411,0.16347
4.1884,14.276,-178.82,0.0069448
25.563,-9.1624,-149.26,-0.0025725
15.408,-26.902,89.747,-0.16965
4.3373,-13.414,154.45,-0.3007
-77.616,6.955,-5.9981,-0.32901
52.266,5.6262,159.84,0.015379
-45.785,25,64.267,-0.15088
-12.68,30.829,-45.007,0.13312
31.31,22.563,159.32,0.27473
54.782,40.38,105.76,0.2496
-65.068,50.016,-40.905,0.17221
-18.364,40.588,24.96,0.59412
-64.598,40.121,64.109,0.8051
56.015,44.526,-43.263,1.2154
-10.035,35.201,-77.535,1.1146
-29.887,22.422,-163.06,1.252
-97.034,0.10623,-16.422,1.4134
-58.799,-2.1031,12.407,1.8143
-24.895,-0.57341,24.376,2.0547
69.227,2.2938,-171.06,2.1612
-5.919,-19.348,51.708,1.8436
-14.949,-11.441,-210.75,1.817
9.3698,-36.809,-25.621,1.7981
-7.0438,-36.991,-86.258,1.6359
5.8704,-44.674,-29.801,1.5288
29.647,-44.669,306.56,1.3553
2.6425,-2.8725,-6.8568,1.1535
29.274,-3.5901,172.76,1.1316
-6.6735,18.068,114.33,1.0342
-26.374,30.602,-64.895,1.1434
48.156,19.783,98.142,1.3369
14.637,30.14,-100.33,1.2196
-36.987,14.961,-29.548,1.2333
-39.136,9.8695,-202.32,1.4286
84.977,-16.258,-28.789,1.5802
15.106,-18.569,35.198,1.1679
-109.7,-12.708,21.573,1.0529
-13.4,-9.0598,-56.546,1.4737
46.568,-15.449,43.517,1.4884
16.606,-8.8495,43.975,1.2539
-28.804,-2.7458,172.42,1.1655
10.07,18.781,18.55,1.3127
-97.255,19.335,-114.54,1.3341
31.92,3.2892,96.738,1.7766
44.166,14.849,39.779,1.674
-29.657,18.35,29.121,1.5452
11.046,20.223,62.677,1.733
74.874,26.091,102.6,1.7642
-20.734,36.42,96.392,1.5565
32.452,45.088,154.16,1.7789
3.4442,60.171,-106.4,1.8193
9.0385,41.585,-343.29,1.974
118.37,-4.8298,-102.16,1.9962
65.129,-17.273,103.73,1.4657
-37.159,-3.0322,61.383,1.1607
-46.58,4.7292,-115.04,1.3185
-61.933,-10.106,-77.032,1.5031
21.187,-18.962,86.916,1.7124
73.678,-6.6975,-147.08,1.5815
-28.92,-24.526,-130.83,1.2219
-18.269,-38.784,-115.86,1.2365
38.328,-49.951,35.35,1.1643
30.989,-41.357,-15.778,0.85252
41.641,-39.825,-153.24,0.58805
27.87,-55.468,-31.118,0.25526
-3.9009,-54.564,65.815,-0.044269
-15.754,-41.677,204.44,-0.1881
-25.793,-12.676,45.389,-0.21231
0.74582,-5.9298,-193.72,-0.13565
-35.809,-29.462,33.211,-0.19833
2.3836,-22.782,153.68,-0.13601
-25.773,-1.7178,47.227,-0.18624
-45.445,4.3085,-35.31,-0.074361
16.155,-0.45058,29.504,0.12132
37.697,3.2435,-157.82,0.058745
104.39,-16.633,17.605,-0.12116
52.042,-12.977,110.01,-0.60538
-57.197,1.8758,23.286,-0.84032
31.068,4.677,13.899,-0.59092
-86.458,6.0646,105.89,-0.70239
-9.5848,18.743,-44.185,-0.3004
-4.5962,11.666,34.253,-0.20993
9.6197,14.933,57.026,-0.14635
28.058,20.742,141.58,-0.12681
27.609,36.553,165.51,-0.14782
-12.754,53.972,9.8159,-0.11154
31.691,50.541,-176.27,0.11573
-3.7893,24.283,-29.339,0.10772
-25.008,18.532,59.979,0.19472
-7.879,24.356,5.2963,0.37054
-83.895,22.873,8.1908,0.48203
36.552,21.851,-48.349,0.9061
2.5023,13.878,64.278,0.81307
57.099,20.582,-63.746,0.86019
-4.2863,10.816,-84.588,0.67428
-111.42,-0.6899,133.92,0.70867
41.231,15.906,-142.57,1.1987
-0.67482,-3.2818,-122.92,1.0474
63.588,-18.368,121.8,1.0136
19.261,-1.7445,24.356,0.71546
-51.588,1.3637,38.961,0.63459
-46.059,6.0105,73.56,0.86191
19.24,14.531,-121.73,1.0882
39.838,-1.9437,-61.228,1.0285
-4.9464,-9.4733,-71.882,0.84323
-5.4831,-17.667,-15.793,0.81833
-8.1267,-18.186,-104.26,0.78134
-37.898,-29.642,125.15,0.73514
49.4,-11.623,52.086,0.82467
-21.955,-4.2233,0.90972,0.59253
-36.771,-3.8093,19.918,0.67059
-51.381,-1.0813,-41.791,0.81568
47.652,-6.2695,136.76,1.0173
-23.262,11.164,-168.21,0.82729
-32.157,-10.776,-55.36,0.92425
-18.653,-16.819,125.86,1.012
-38.454,0.15765,-204.08,1.0623
-14.582,-25.313,61.099,1.1799
-23.077,-15.661,90.416,1.1725
-28.18,-3.2024,18.342,1.2375
-12.194,-0.77711,-53.162,1.3482
36.565,-7.4484,-52.488,1.3851
-83.475,-13.454,117.59,1.1976
2.8141,2.1744,54.344,1.5269
-61.169,8.5842,63.275,1.5332
-161.23,15.536,213.41,1.8283
-11.486,40.482,-28.06,2.594
32.872,33.243,-102.51,2.7644
42.046,17.376,-139.13,2.7111
37.426,-1.662,128.48,2.5614
14.649,14.19,-13.87,2.4266
-57.432,11.005,154.15,2.4072
46.356,28.947,125.75,2.7134
-51.12,41.805,-130.87,2.6383
-13.353,21.672,-102.98,2.9564
-0.97384,6.7167,168.25,3.0587
-48.914,26.727,-96.054,3.1188
-20.821,12.171,-165.68,3.3868
-51.448,-9.795,-29.173,3.4767
94.159,-12.929,26.329,3.6529
-47.686,-8.8862,-19.136,3.224
-6.6032,-10.826,124.94,3.3895
-23.742,5.2862,60.542,3.4079
-19.801,12.005,21.628,3.5356
-16.212,13.299,143.99,3.66
7.8281,29.666,-109.88,3.7993
38.048,13.084,-44.826,3.8372
-92.839,6.0147,40.108,3.7101
7.025,10.088,112.26,4.1236
9.905,22.75,-35.019,4.149
-29.539,16.027,-39.989,4.1719
-95.789,9.2574,1.3202,4.3366
87.017,8.1714,0.81596,4.7644
-28.082,7.1123,164.72,4.4269
34.703,26.509,-105.31,4.6001
-6.3943,10.693,16.245,4.5167
33.85,11.337,65.732,4.5798
-16.392,18.073,-82.587,4.4875
-5.7605,5.8082,-35.22,4.595
13.88,0.47538,200.35,4.629
16.37,24.858,86.93,4.6136
28.516,33.052,25.145,4.6418
-36.091,32.867,-76.385,4.6324
22.909,20.077,-224.66,4.8704
-12.094,-10.034,22.436,4.7905
-76.141,-6.8606,36.171,4.8125
-3.8206,-2.2706,48.824,5.1142
38.441,3.4797,44.477,5.1319
29.053,8.201,164.89,4.9909
18.339,27.48,-137.85,4.9294
24.113,7.5026,-258.05,4.9104
4.9756,-25.674,21.264,4.7784
56.701,-21.291,124.89,4.6792
58.525,-4.3963,-20.909,4.4001
-26.045,-7.0382,-34.632,4.1368
-32.506,-11.148,-57.483,4.2146
-20.699,-17.75,222.05,4.3014
-20.814,10.926,-53.222,4.3766
-66.194,2.9344,102.78,4.4859
-8.1248,14.986,-53.854,4.7915
12.75,6.5266,-82.333,4.8607
5.7993,-4.7414,-265.75,4.8098
70.455,-37.811,51.319,4.7135
1.1647,-28.628,57.615,4.3091
1.1186,-19.43,-11.866,4.224
11.47,-19.646,-92.788,4.1539
-34.255,-29.883,61.535,4.023
24.102,-20.069,76.112,4.0824
64.341,-9.2854,-2.2602,3.9329
42.58,-9.1419,8.2281,3.6338
57.882,-7.683,67.589,3.4281
1.5217,1.0452,-235.42,3.1758
-55.739,-28.596,23.669,3.1225
-81.226,-23.51,-41.219,3.2678
20.041,-26.941,-212.59,3.5219
27.316,-51.362,222.88,3.3069
-20.025,-19.573,-122.42,3.0754
8.0771,-33.396,27.817,3.07
-45.072,-27.362,57.981,2.935
-25.24,-18.101,-79.988,3.047
59.59,-26.78,-62.625,3.0769
33.241,-32.539,1.7739,2.7293
-46.078,-29.774,10.838,2.4868
11.464,-26.115,-84.428,2.5856
-96.995,-34.6,213.8,2.4362
13.151,-5.3246,-63.615,2.7743
17.89,-13.038,-133.88,2.6885
-46.849,-28.802,120.96,2.5436
-75.817,-11.556,193.24,2.6718
51.172,13.157,13.413,2.9908
67.681,13.401,-104.51,2.8216
-6.7526,-0.99988,-15.278,2.5597
-24.685,-3.0666,109.68,2.5808
-59.016,10.557,19.433,2.6963
21.431,11.779,-0.22193,2.9792
-16.575,10.443,-131.57,2.9267
-63.824,-7.0916,66.766,3.0007
-20.882,1.5003,113.83,3.2573
31.061,15.179,224.13,3.3722
-11.552,41.374,145.69,3.3374
9.737,55.562,-61.47,3.5472
-37.398,42.782,-107.63,3.67
-20.263,25.351,-85.564,3.9386
39.866,12.142,-98.389,4.0849
-4.3951,-1.5223,-31.228,3.9358
28.182,-5.6608,-15.566,3.9418
29.947,-7.491,-28.563,3.802
3.3365,-10.763,102.84,3.6464
37.284,2.5753,-38.689,3.6189
18.774,-2.8032,-78.173,3.4628
-44.583,-12.609,-196.52,3.3583
49.513,-36.268,-114.19,3.4618
-27.234,-47.651,221.59,3.115
-89.65,-16.335,18.314,3.1224
29.738,-12.98,112.12,3.4469
-34.406,1.7281,28.306,3.3044
69.932,4.7587,222.82,3.4584
-65.44,31.69,44.807,3.2281
-86.823,34.184,-20.004,3.6104
-34.78,28.373,-125.73,4.076
-29.433,9.8981,16.325,4.284
1.259,10.639,87.43,4.4405
36.389,20.138,62.358,4.4865
41.848,25.705,-91.329,4.411
-42.239,11.715,-0.56908,4.2983
-7.7914,10.198,-39.797,4.5105
-33.818,3.9256,-151.35,4.566
42.453,-15.669,-99.8,4.6865
52.048,-27.167,-34.239,4.4375
20.706,-29.504,28.32,4.1258
-69.077,-23.846,0.57552,3.9504
-9.2127,-22.123,-86.171,4.1613
42.487,-31.33,-103.69,4.1101
3.9328,-41.902,180.06,3.8104
-3.8808,-16.302,238.95,3.6973
5.4618,14.41,-98.614,3.7108
57.355,0.55275,49.636,3.7123
10.413,6.3123,-1.3765,3.4846
-66.232,5.2525,-38.362,3.4602
-80.121,-0.32244,-65.191,3.744
-11.991,-8.7792,12.925,4.0622
43.642,-6.8224,-67.41,4.0859
22.846,-15.002,-5.4901,3.8671
3.0688,-14.768,-50.214,3.722
-43.53,-20.098,160.2,3.6507
27.443,1.1591,-75.211,3.8007
-27.903,-8.6528,-117.86,3.6733
-43.136,-22.914,-111.54,3.7364
-4.291,-35.168,98.216,3.8187
-30.844,-20.315,60.113,3.7442
-12.394,-11.475,130.13,3.8196
55.866,5.2937,-123.77,3.8611
-37.434,-10.905,114.55,3.6182
-66.339,3.8947,228.61,3.7626
-35.387,31.56,112.22,4.0985
5.7552,42.357,-22.587,4.3691
86.241,35.463,-167.57,4.4744
29.924,11.166,-0.49158,4.1918
-2.6751,9.7314,14.647,4.1015
20.844,10.302,-117.61,4.1458
36.4,-5.5991,26.932,4.066
21.136,-2.1675,49.863,3.9012
-39.919,3.8287,-100.7,3.8157
75.667,-9.3951,-6.3609,3.9721
-50.768,-9.7528,104.62,3.6246
-4.2006,3.7105,-16.207,3.8261
-62.712,0.99657,-44.666,3.8511
15.471,-5.0321,-23.42,4.1052
-9.3321,-7.9107,-164.12,4.0188
-12.788,-28.011,64.07,3.997
47.259,-18.036,-5.7384,3.9735
-43.988,-17.577,-31.184,3.7169
83.076,-20.311,50.243,3.8366
40.814,-12.682,-1.7118,3.4354
4.9004,-12.133,238.4,3.2237
-28.425,18.201,72.978,3.2139
39.292,25.368,-25.174,3.4049
14.196,19.722,-120.62,3.3159
-8.9621,2.7145,-0.8731,3.2934
65.848,2.0427,-41.646,3.3384
46.988,-3.6232,-16.204,3.061
-21.517,-5.617,14.971,2.8495
60.846,-3.5605,-79.434,2.9237
-18.108,-13.395,-45.886,2.6414
-75.312,-18.204,-115.16,2.6639
-18.288,-31.214,55.657,2.8948
14.9,-21.899,27.942,2.8825
-2.5307,-16.822,-59.716,2.7558
-37.042,-23.06,-26.701,2.6995
-73.142,-24.662,26.146,2.774
24.129,-19.577,157.76,3.005
-13.093,1.4106,-68.289,2.8744
-13.024,-7.4799,-104.73,2.9184
-71.568,-20.132,-25.119,2.9261
45.812,-21.82,-93.669,3.1541
-9.3643,-31.872,125.45,2.8733
58.593,-13.829,68.578,2.8363
-42.438,-4.3887,-56.596,2.5618
41.085,-11.302,-17.61,2.7121
-39.057,-12.774,253.32,2.5006
-87.606,19.53,28.163,2.6752
-10.012,21.058,126.96,3.1077
-9.8512,34.696,-21.822,3.2425
22.435,28.667,48.96,3.3887
8.3122,31.941,-43.546,3.3961
52.568,23.441,129.98,3.4533
3.7448,37.227,-33.843,3.3354
-5.5953,29.481,-139.32,3.4305
-82.56,9.2923,12.847,3.5177
-26.679,9.7189,1.805,3.8931
0.81335,8.7118,98.13,4.0347
10.362,19.745,-41.316,4.0787
-69.348,12.507,28.176,4.0888
47.158,14.506,100.62,4.4225
37.45,25.32,85.958,4.2923
-51.699,33.391,29.519,4.2339
-89.346,33.743,-27.387,4.5609
18.105,26.957,32.245,5.0339
-2.8961,28.139,80.367,5.0499
-4.5596,35.188,29.82,5.1673
-62.521,35.34,90.067,5.3035
96.133,42.934,48.65,5.6942
-34.684,44.725,24.564,5.4393
2.877,43.367,-88.26,5.7302
-40.986,28.095,37.592,5.8365
-104.8,29.75,15.316,6.1033
-30.538,28.455,-56.079,6.6365
18.856,18.369,-127.28,6.841
-41.134,0.3021,-29.785,6.7926
-27.73,-4.1062,61.192,6.957
-13.388,3.1504,61.239,7.0706
37.727,9.7782,58.603,7.1475
13.257,15.51,-46.181,7.0321
30.101,7.7402,-140.3,7.0148
28.32,-11.041,137.91,6.8829
-25.808,6.3601,40.432,6.7569
67.854,10.155,-17.7,6.8916
29.812,6.4105,109.95,6.6358
-73.277,18.858,-8.2444,6.5535
36.771,15.54,-26.176,6.9156
-57.794,10.269,15.967,6.8047
50.074,10.677,61.541,7.0799
7.506,16.705,176.61,6.9165
9.1739,36.51,94.534,6.9738
25.307,44.407,76.916,7.0701
46.01,49.429,65.456,7.1206
-18.277,52.593,1.7247,7.0985
-36.815,47.559,1.7474,7.3409
60.027,42.934,-35.256,7.6444
32.34,34.103,200.08,7.5219
-82.784,55.265,-26.52,7.536
0.12109,46.436,-68.532,8.0497
-6.5242,33.117,-52.446,8.1808
-43.436,22.932,151.64,8.3005
-28.334,38.95,33.952,8.5844
31.379,38.946,-23.654,8.8316
96.402,31.776,131.07,8.8178
47.925,44.454,-71,8.5428
-27.373,30.962,-52.268,8.4678
-10.745,20.951,-39.302,8.6675
-14.754,13.399,117.04,8.7686
1.0686,25.903,116.9,8.8952
-7.998,37.301,-55.892,8.9957
-28.725,26.245,31.208,9.134
-10.948,26.942,-85.176,9.3416
-26.638,13.108,-92.859,9.4529
57.318,-0.49951,-33.393,9.5838
27.347,-5.5433,-18.512,9.334
34.875,-8.2853,-177.25,9.1962
-6.1747,-30.489,-115.62,8.985
-13.332,-43.109,84.73,8.887
31.19,-29.752,55.23,8.8208
-61.386,-21.195,38.995,8.6054
80.503,-15.391,129.83,8.7997
57.916,1.2028,-138.13,8.4403
80.408,-16.881,-5.2885,8.1717
6.1343,-16.876,-60.853,7.7797
34.59,-23.748,75.711,7.6857
-68.852,-13.052,5.3535,7.4799
-53.423,-12.018,54.556,7.7244
-4.6829,-4.9843,-49.05,7.9183
-49.317,-11.433,11.717,7.9096
-25.239,-9.7872,-50.779,8.0792
8.5585,-16.056,44.756,8.1405
0.90025,-9.9193,-82.339,8.061
-17.137,-20.089,-20.15,8.0064
-88.249,-21.656,127.81,8.0075
-25.494,-4.7287,73.63,8.3311
-55.007,3.9901,-94.857,8.4356
1.0416,-8.9837,108.47,8.6555
-36.428,4.4025,27.953,8.6432
44.321,6.6274,27.727,8.8127
-5.8703,8.6325,-65.222,8.6528
25.724,-1.0729,-121.54,8.689
4.7491,-16.932,-220.08,8.5507
21.633,-43.649,-150.56,8.4286
-63.628,-59.412,-8.5376,8.1656
25.348,-56.169,-30.71,8.2375
-17.86,-55.948,-26.869,7.9444
-59.052,-55.248,-117.11,7.8329
10.332,-65.813,59.688,7.8763
-58.206,-53.501,125.16,7.634
52.256,-34.111,-61.713,7.7304
-52.924,-39.587,148.03,7.3891
29.108,-18.532,-64.583,7.5127
56.493,-25.693,32.956,7.3169
23.272,-20.097,90.791,7.0048
-83.746,-7.779,-71.168,6.8611
-38.029,-16.645,-86.535,7.1686
54.752,-26.675,-145.47,7.254
24.04,-43.146,-369.53,6.9085
63.132,-85.993,77.545,6.5915
27.565,-69.583,105.37,6.069
43.977,-51.088,-144.81,5.753
27.854,-65.225,118.14,5.375
-17.298,-45.452,35.189,5.0746
22.674,-37.667,-80.405,5.0079
12.236,-44.893,46.461,4.7752
71.621,-35.721,24.703,4.5897
38.238,-30.011,-76.136,4.1815
-48.014,-37.283,73.638,3.9095
55.663,-25.318,-62.374,4.0052
7.2561,-31.265,-63.209,3.6785
15.364,-36.78,233.49,3.5344
5.9692,-4.9574,-178.2,3.4013
36.474,-26.996,29.097,3.3224
25.061,-21.374,29.865,3.0897
-35.594,-16.122,2.4792,2.9226
-52.749,-14.721,181.67,3.0193
-2.5698,8.7999,-107.11,3.2296
51.705,-5.582,219.13,3.2451
62.119,21.801,63.811,3.0571
-7.7571,27.553,-78.977,2.8804
10.195,15.08,-10.576,2.9832
44.962,12.17,-67.768,2.9859
-8.8239,2.417,-67.602,2.8223
-5.9973,-6.4691,-159.13,2.8519
5.2383,-25.956,55.252,2.8221
-3.1205,-17.134,-79.119,2.7285
2.4166,-25.752,79.394,2.6696
34.343,-13.934,-86.851,2.5935
1.1746,-23.768,-29.445,2.3871
21.102,-25.61,2.9741,2.2996
31.653,-23.254,105.19,2.1301
-102.4,-8.3886,-75.733,1.9457
4.1282,-17.284,-48.408,2.3292
15.891,-22.034,-83.416,2.2462
93.318,-30.711,4.3142,2.0916
27.738,-27.713,82.278,1.6053
-23.65,-15.257,15.052,1.4183
-50.033,-12.217,-89.51,1.471
67.417,-22.434,-19.326,1.6214
-5.0759,-23.045,-193.08,1.2645
-98.093,-45.16,13.182,1.1713
22.712,-39.762,65.187,1.4386
-20.885,-28.373,181.39,1.2305
68.832,-3.5254,65.712,1.2649
3.7652,4.8282,-190.75,0.98038
-25.626,-19.373,65.775,0.93976
-80.922,-9.6312,-91.275,0.99837
-11.737,-20.251,-1.6996,1.2854
-65.95,-18.844,-38.118,1.2691
-69.66,-22.091,-47.413,1.4755
66.539,-26.234,9.6721,1.685
-0.35299,-22.922,63.034,1.3257
-38.252,-13.247,139.29,1.2671
15.498,5.0603,4.256,1.4132
-7.7862,5.0149,106.27,1.3653
46.943,17.642,68.626,1.4357
-90.685,24.509,-63.863,1.3104
35.037,14.313,50.52,1.7526
36.412,19.185,-8.7653,1.6625
7.0486,16.283,-35.885,1.5696
-7.2156,10.267,27.353,1.5842
